95.9775,88.2041,-34.7089,-2.12093,0,0,0,95.9775,-7.49198,177.91,88.2041,25.9453,172.374,61.2686,-8.37362,-143.012,86.0831,21.3674,174.879,
95.9775,88.1901,-34.7089,-2.10696,0,0,0,95.9775,-7.49198,177.91,88.1901,25.9657,172.368,61.2686,-8.37362,-143.012,86.0831,21.3674,174.879,
95.9775,88.1901,-34.7578,-2.10696,0,0,0,95.9775,-7.49198,177.91,88.1901,25.9657,172.368,61.2197,-8.37224,-142.783,86.0831,21.3674,174.879,
95.972,88.1901,-34.7523,-2.10491,0,0,0,95.972,-7.51831,177.911,88.1901,25.9657,172.368,61.2197,-8.37224,-142.783,86.0852,21.3863,174.88,
95.972,88.2549,-34.7478,-2.16971,0,0,0,95.972,-7.51831,177.911,88.2549,25.9615,172.377,61.2242,-8.39256,-142.784,86.0852,21.3863,174.88,
95.972,88.2549,-34.7478,-2.11548,0,0,0,95.972,-7.51831,177.911,88.2549,25.9615,172.377,61.2242,-8.39256,-142.784,86.1394,21.3869,174.888,
96.0402,88.3622,-34.7846,-2.22277,0,0,0,96.0402,-7.54515,177.936,88.3622,25.9525,172.424,61.2556,-8.41143,-142.788,86.1394,21.3869,174.888,
96.0402,88.3622,-34.7846,-2.22277,0,0,0,96.0402,-7.54515,177.936,88.3622,25.9525,172.424,61.2556,-8.41143,-142.788,86.1394,21.3869,174.888,
96.0402,88.3622,-34.753,-2.22277,0,0,0,96.0402,-7.54515,177.936,88.3622,25.9525,172.424,61.2872,-8.45482,-142.793,86.1394,21.3869,174.888,
96.2439,88.3622,-34.9566,-2.11606,0,0,0,96.2439,-7.48218,178.103,88.3622,25.9525,172.424,61.2872,-8.45482,-142.793,86.2461,21.4158,174.927,
96.2439,88.3622,-34.9054,-2.11606,0,0,0,96.2439,-7.48218,178.103,88.3622,25.9525,172.424,61.3384,-8.49324,-142.801,86.2461,21.4158,174.927,
96.3442,88.3622,-35.0058,-2.04447,0,0,0,96.3442,-7.39573,178.09,88.3622,25.9525,172.424,61.3384,-8.49324,-142.801,86.3177,21.4125,174.953,
96.3442,88.3622,-35.0058,-2.04447,0,0,0,96.3442,-7.39573,178.09,88.3622,25.9525,172.424,61.3384,-8.49324,-142.801,86.3177,21.4125,174.953,
96.3442,88.3622,-35.0058,-2.04447,0,0,0,96.3442,-7.39573,178.09,88.3622,25.9525,172.424,61.3384,-8.49324,-142.801,86.3177,21.4125,174.953,
96.3442,88.4206,-35.0058,-2.10283,0,0,0,96.3442,-7.39573,178.09,88.4206,25.9405,172.362,61.3384,-8.49324,-142.801,86.3177,21.4125,174.953,
96.3442,88.5022,-34.9997,-2.21279,0,0,0,96.3442,-7.39573,178.09,88.5022,25.8977,172.398,61.3446,-8.47335,-142.773,86.2894,21.4252,174.942,
96.2499,88.476,-34.9053,-2.18658,0,0,0,96.2499,-7.38714,178.026,88.476,25.8857,172.405,61.3446,-8.47335,-142.773,86.2894,21.4252,174.942,
96.2499,88.476,-34.9769,-2.26319,0,0,0,96.2499,-7.38714,178.026,88.476,25.8857,172.405,61.273,-8.45058,-142.762,86.2128,21.4,174.914,
96.1598,88.3704,-34.9477,-2.15758,0,0,0,96.1598,-7.41592,178,88.3704,25.887,172.48,61.212,-8.43438,-142.753,86.2128,21.4,174.914,
96.1598,88.3704,-34.9477,-2.15758,0,0,0,96.1598,-7.41592,178,88.3704,25.887,172.48,61.212,-8.43438,-142.753,86.2128,21.4,174.914,
96.1598,88.3704,-34.9477,-2.15758,0,0,0,96.1598,-7.41592,178,88.3704,25.887,172.48,61.212,-8.43438,-142.753,86.2128,21.4,174.914,
96.1598,88.3704,-34.9773,-2.15758,0,0,0,96.1598,-7.41592,178,88.3704,25.887,172.48,61.1825,-8.4204,-142.749,86.2128,21.4,174.914,
96.1598,88.3704,-34.9773,-2.21845,0,0,0,96.1598,-7.41592,178,88.3704,25.887,172.48,61.1825,-8.4204,-142.749,86.1519,21.338,174.919,
96.1598,88.3704,-34.9773,-2.21845,0,0,0,96.1598,-7.41592,178,88.3704,25.887,172.48,61.1825,-8.4204,-142.749,86.1519,21.338,174.919,
96.0309,88.3704,-34.8484,-2.21845,0,0,0,96.0309,-7.5869,178.279,88.3704,25.887,172.48,61.1825,-8.4204,-142.749,86.1519,21.338,174.919,
96.0309,88.3988,-34.8484,-2.22262,0,0,0,96.0309,-7.5869,178.279,88.3988,25.9152,172.146,61.1825,-8.4204,-142.749,86.1762,21.3487,174.942,
96.1067,88.3988,-34.9243,-2.18594,0,0,0,96.1067,-7.58131,178.334,88.3988,25.9152,172.146,61.1825,-8.4204,-142.749,86.2129,21.3497,174.944,
96.1067,88.4716,-34.8639,-2.25869,0,0,0,96.1067,-7.58131,178.334,88.4716,25.9026,172.104,61.2428,-8.47052,-142.763,86.2129,21.3497,174.944,
96.1719,88.4716,-34.9291,-2.22322,0,0,0,96.1719,-7.55585,178.376,88.4716,25.9026,172.104,61.2428,-8.47052,-142.763,86.2484,21.3479,174.941,
96.1719,88.5469,-34.9144,-2.29852,0,0,0,96.1719,-7.55585,178.376,88.5469,25.8869,172.086,61.2575,-8.46711,-142.745,86.2484,21.3479,174.941,
96.1719,88.5469,-34.9144,-2.22562,0,0,0,96.1719,-7.55585,178.376,88.5469,25.8869,172.086,61.2575,-8.46711,-142.745,86.3213,21.3677,174.967,
96.2103,88.5469,-34.9504,-2.22562,0,0,0,96.2103,-7.52475,178.399,88.5469,25.8869,172.086,61.2598,-8.48063,-142.745,86.3213,21.3677,174.967,
96.2103,88.694,-34.9504,-2.37271,0,0,0,96.2103,-7.52475,178.399,88.694,25.8479,172.15,61.2598,-8.48063,-142.745,86.3213,21.3677,174.967,
96.2103,88.694,-34.9504,-2.37271,0,0,0,96.2103,-7.52475,178.399,88.694,25.8479,172.15,61.2598,-8.48063,-142.745,86.3213,21.3677,174.967,
96.2103,88.694,-34.9404,-2.37271,0,0,0,96.2103,-7.52475,178.399,88.694,25.8479,172.15,61.2699,-8.47781,-142.747,86.3213,21.3677,174.967,
96.1803,88.694,-34.9104,-2.29018,0,0,0,96.1803,-7.49982,178.213,88.694,25.8479,172.15,61.2699,-8.47781,-142.747,86.4038,21.382,174.997,
96.1803,88.6711,-34.9104,-2.26731,0,0,0,96.1803,-7.49982,178.213,88.6711,25.8605,172.17,61.2699,-8.47781,-142.747,86.4038,21.382,174.997,
96.1803,88.6711,-34.9077,-2.28203,0,0,0,96.1803,-7.49982,178.213,88.6711,25.8605,172.17,61.2726,-8.48775,-142.766,86.3891,21.4201,174.992,
96.1551,88.6711,-34.8786,-2.28203,0,0,0,96.1551,-7.50969,178.173,88.6711,25.8605,172.17,61.2764,-8.49932,-142.836,86.3891,21.4201,174.992,
96.1439,88.6711,-34.8675,-2.32603,0,0,0,96.1439,-7.52183,178.125,88.6711,25.8605,172.17,61.2764,-8.49932,-142.836,86.3451,21.4239,174.976,
96.1439,88.5903,-34.8747,-2.24525,0,0,0,96.1439,-7.52183,178.125,88.5903,25.9342,172.135,61.2692,-8.49656,-142.835,86.3451,21.4239,174.976,
96.1336,88.5903,-34.8643,-2.30479,0,0,0,96.1336,-7.58319,178.087,88.5903,25.9342,172.135,61.2692,-8.49656,-142.835,86.2855,21.4117,174.954,
96.1336,88.4996,-34.8632,-2.21405,0,0,0,96.1336,-7.58319,178.087,88.4996,25.9587,172.095,61.2704,-8.48752,-142.835,86.2855,21.4117,174.954,
96.1336,88.4996,-34.8632,-2.21405,0,0,0,96.1336,-7.58319,178.087,88.4996,25.9587,172.095,61.2704,-8.48752,-142.835,86.2855,21.4117,174.954,
96.1336,88.4785,-34.8542,-2.19303,0,0,0,96.1336,-7.58319,178.087,88.4785,25.9577,172.063,61.2794,-8.49649,-142.836,86.2855,21.4117,174.954,
96.1336,88.4785,-34.8557,-2.19303,0,0,0,96.1336,-7.58319,178.087,88.4785,25.9577,172.063,61.2779,-8.50331,-142.836,86.2855,21.4117,174.954,
96.1336,88.4785,-34.8557,-2.19303,0,0,0,96.1336,-7.58319,178.087,88.4785,25.9577,172.063,61.2779,-8.50331,-142.836,86.2855,21.4117,174.954,
96.1336,88.4673,-34.8557,-2.25528,0,0,0,96.1336,-7.58319,178.087,88.4673,25.938,172.065,61.2779,-8.50331,-142.836,86.212,21.375,174.927,
96.1336,88.4673,-34.8557,-2.24781,0,0,0,96.1336,-7.58319,178.087,88.4673,25.938,172.065,61.2779,-8.50331,-142.836,86.2195,21.3616,174.93,
96.1464,88.4673,-34.8685,-2.24781,0,0,0,96.1464,-7.62379,178.284,88.4673,25.938,172.065,61.2779,-8.50331,-142.836,86.2195,21.3616,174.93,
96.1464,88.5022,-34.8855,-2.2827,0,0,0,96.1464,-7.62379,178.284,88.5022,25.9334,172.08,61.2609,-8.49565,-142.834,86.2195,21.3616,174.93,
96.1464,88.5022,-34.8427,-2.25506,0,0,0,96.1464,-7.62379,178.284,88.5022,25.9334,172.08,61.3036,-8.53095,-142.8,86.2471,21.3712,174.94,
96.1464,88.5022,-34.8427,-2.22929,0,0,0,96.1464,-7.62379,178.284,88.5022,25.9334,172.08,61.3036,-8.53095,-142.8,86.2729,21.3999,174.949,
96.1464,88.5022,-34.8427,-2.22929,0,0,0,96.1464,-7.62379,178.284,88.5022,25.9334,172.08,61.3036,-8.53095,-142.8,86.2729,21.3999,174.949,
96.1464,88.5022,-34.8427,-2.21426,0,0,0,96.1464,-7.62379,178.284,88.5022,25.9334,172.08,61.3036,-8.53095,-142.8,86.2879,21.404,174.955,
96.2664,88.5022,-34.9628,-2.21426,0,0,0,96.2664,-7.54191,178.294,88.5022,25.9334,172.08,61.3036,-8.53095,-142.8,86.2879,21.404,174.955,
96.2664,88.5553,-34.9482,-2.24546,0,0,0,96.2664,-7.54191,178.294,88.5553,25.9186,172.103,61.3182,-8.53536,-142.802,86.3098,21.4063,174.963,
96.2664,88.6616,-34.9722,-2.35176,0,0,0,96.2664,-7.54191,178.294,88.6616,25.9087,172.15,61.2942,-8.52839,-142.798,86.3098,21.4063,174.963,
96.2183,88.6616,-34.9241,-2.33228,0,0,0,96.2183,-7.55598,178.377,88.6616,25.9087,172.15,61.2942,-8.52839,-142.798,86.3293,21.3907,174.97,
96.2183,88.6282,-34.9241,-2.29888,0,0,0,96.2183,-7.55598,178.377,88.6282,25.8986,172.073,61.2942,-8.52839,-142.798,86.3293,21.3907,174.97,
96.1839,88.6282,-34.8898,-2.31576,0,0,0,96.1839,-7.57285,178.364,88.6282,25.8986,172.073,61.2942,-8.52839,-142.798,86.3124,21.3679,174.964,
96.1839,88.5951,-34.8945,-2.28262,0,0,0,96.1839,-7.57285,178.364,88.5951,25.9004,172.07,61.2894,-8.50363,-142.748,86.3124,21.3679,174.964,
96.1433,88.5951,-34.8539,-2.32028,0,0,0,96.1433,-7.61706,178.369,88.5951,25.9004,172.07,61.2894,-8.50363,-142.748,86.2748,21.3576,174.95,
96.1433,88.5219,-34.8799,-2.24713,0,0,0,96.1433,-7.61706,178.369,88.5219,25.9112,172.038,61.2634,-8.49555,-142.744,86.2748,21.3576,174.95,
96.1433,88.5219,-34.8799,-2.28942,0,0,0,96.1433,-7.61706,178.369,88.5219,25.9112,172.038,61.2634,-8.49555,-142.744,86.2325,21.3573,174.935,
96.136,88.4648,-34.8726,-2.23235,0,0,0,96.136,-7.64688,178.37,88.4648,25.9198,172.014,61.2634,-8.49555,-142.744,86.2325,21.3573,174.935,
96.136,88.4648,-34.8781,-2.25576,0,0,0,96.136,-7.64688,178.37,88.4648,25.9198,172.014,61.2579,-8.50292,-142.744,86.2091,21.3244,174.926,
96.1346,88.4648,-34.8767,-2.25576,0,0,0,96.1346,-7.66733,178.371,88.4648,25.9198,172.014,61.2579,-8.50292,-142.744,86.2091,21.3244,174.926,
96.1346,88.4447,-34.8712,-2.23566,0,0,0,96.1346,-7.66733,178.371,88.4447,25.9216,172.005,61.2635,-8.50107,-142.744,86.2091,21.3244,174.926,
96.1649,88.4447,-34.9014,-2.24056,0,0,0,96.1649,-7.65032,178.107,88.4447,25.9216,172.005,61.2635,-8.50107,-142.744,86.2042,21.3321,174.924,
96.1649,88.4368,-34.9027,-2.23265,0,0,0,96.1649,-7.65032,178.107,88.4368,25.9156,171.978,61.2622,-8.49968,-142.744,86.2042,21.3321,174.924,
96.1649,88.4368,-34.9027,-2.23516,0,0,0,96.1649,-7.65032,178.107,88.4368,25.9156,171.978,61.2622,-8.49968,-142.744,86.2017,21.3172,174.923,
96.1933,88.4368,-34.931,-2.23516,0,0,0,96.1933,-7.63103,178.103,88.4368,25.9156,171.978,61.2622,-8.49968,-142.744,86.2017,21.3172,174.923,
96.1933,88.4368,-34.931,-2.23516,0,0,0,96.1933,-7.63103,178.103,88.4368,25.9156,171.978,61.2622,-8.49968,-142.744,86.2017,21.3172,174.923,
